plate	well	depth	expt	round	sample	phage_library	notes	ID
10	F8	1.0	027i	R3o	2+.D8	alpaca		10-F8
10	F9	1.0	027i	R3o	2+.D9	alpaca		10-F9
10	F10	1.0	027i	R3o	2+.D10	alpaca		10-F10
10	F11	1.0	027i	R3o	2+.D11	alpaca		10-F11
10	F12	1.0	027i	R3o	2+.D12	alpaca		10-F12
10	G1	1.0	027i	R4o	2+.C1	alpaca		10-G1
10	G2	1.0	027i	R4o	2+.C2	alpaca		10-G2
10	G3	1.0	027i	R4o	2+.C3	alpaca		10-G3
10	G4	1.0	027i	R4o	2+.C4	alpaca		10-G4
10	G5	1.0	027i	R4o	2+.C5	alpaca		10-G5
10	G6	1.0	027i	R4o	2+.C6	alpaca		10-G6
10	G7	1.0	027i	R4o	2+.C7	alpaca		10-G7
10	G8	1.0	027i	R4o	2+.C8	alpaca		10-G8
10	G9	1.0	027i	R4o	2+.C9	alpaca		10-G9
10	G10	1.0	027i	R4o	2+.C10	alpaca		10-G10
10	G11	1.0	027i	R4o	2+.C11	alpaca		10-G11
10	G12	1.0	027i	R4o	2+.C12	alpaca		10-G12
10	H1	1.0	027i	R4o	2+.D1	alpaca		10-H1
10	H2	1.0	027i	R4o	2+.D2	alpaca		10-H2
10	H3	1.0	027i	R4o	2+.D3	alpaca		10-H3
10	H4	1.0	027i	R4o	2+.D4	alpaca		10-H4
10	H5	1.0	027i	R4o	2+.D5	alpaca		10-H5
10	H6	1.0	027i	R4o	2+.D6	alpaca		10-H6
10	H7	1.0	027i	R4o	2+.D7	alpaca		10-H7
10	H8	1.0	027i	R4o	2+.D8	alpaca		10-H8
10	H9	1.0	027i	R4o	2+.D9	alpaca		10-H9
10	H10	1.0	027i	R4o	2+.D10	alpaca		10-H10
10	H11	1.0	027i	R4o	2+.D11	alpaca		10-H11
10	H12	1.0	027i	R4o	2+.D12	alpaca		10-H12
11	A1	1.0	027i	R1o	2-.E1	alpaca		11-A1
11	A2	1.0	027i	R1o	2-.E2	alpaca		11-A2
11	A3	1.0	027i	R1o	2-.E3	alpaca		11-A3
11	A4	1.0	027i	R1o	2-.E4	alpaca		11-A4
11	A5	1.0	027i	R1o	2-.E5	alpaca		11-A5
11	A6	1.0	027i	R1o	2-.E6	alpaca		11-A6
11	A7	1.0	027i	R1o	2-.E7	alpaca		11-A7
11	A8	1.0	027i	R1o	2-.E8	alpaca		11-A8
11	A9	1.0	027i	R1o	2-.E9	alpaca		11-A9
11	A10	1.0	027i	R1o	2-.E10	alpaca		11-A10
11	A11	1.0	027i	R1o	2-.E11	alpaca		11-A11
11	A12	1.0	027i	R1o	2-.E12	alpaca		11-A12
11	B1	1.0	027i	R1o	2-.F1	alpaca		11-B1
11	B2	1.0	027i	R1o	2-.F2	alpaca		11-B2
11	B3	1.0	027i	R1o	2-.F3	alpaca		11-B3
11	B4	1.0	027i	R1o	2-.F4	alpaca		11-B4
11	B5	1.0	027i	R1o	2-.F5	alpaca		11-B5
11	B6	1.0	027i	R1o	2-.F6	alpaca		11-B6
11	B7	1.0	027i	R1o	2-.F7	alpaca		11-B7
11	B8	1.0	027i	R1o	2-.F8	alpaca		11-B8
11	B9	1.0	027i	R1o	2-.F9	alpaca		11-B9
11	B10	1.0	027i	R1o	2-.F10	alpaca		11-B10
11	B11	1.0	027i	R1o	2-.F11	alpaca		11-B11
11	B12	1.0	027i	R1o	2-.F12	alpaca		11-B12
11	C1	1.0	027i	R1o	2-.G1	alpaca		11-C1
11	C2	1.0	027i	R1o	2-.G2	alpaca		11-C2
11	C3	1.0	027i	R1o	2-.G3	alpaca		11-C3
11	C4	1.0	027i	R1o	2-.G4	alpaca		11-C4
11	C5	1.0	027i	R1o	2-.G5	alpaca		11-C5
11	C6	1.0	027i	R1o	2-.G6	alpaca		11-C6
11	C7	1.0	027i	R1o	2-.G7	alpaca		11-C7
11	C8	1.0	027i	R1o	2-.G8	alpaca		11-C8
11	C9	1.0	027i	R1o	2-.G9	alpaca		11-C9
11	C10	1.0	027i	R1o	2-.G10	alpaca		11-C10
11	C11	1.0	027i	R1o	2-.G11	alpaca		11-C11
11	C12	1.0	027i	R1o	2-.G12	alpaca		11-C12
11	D1	1.0	027i	R1o	2-.H1	alpaca		11-D1
11	D2	1.0	027i	R1o	2-.H2	alpaca		11-D2
11	D3	1.0	027i	R1o	2-.H3	alpaca		11-D3
11	D4	1.0	027i	R1o	2-.H4	alpaca		11-D4
11	D5	1.0	027i	R1o	2-.H5	alpaca		11-D5
11	D6	1.0	027i	R1o	2-.H6	alpaca		11-D6
11	D7	1.0	027i	R1o	2-.H7	alpaca		11-D7
11	D8	1.0	027i	R1o	2-.H8	alpaca		11-D8
11	D9	1.0	027i	R1o	2-.H9	alpaca		11-D9
11	D10	1.0	027i	R1o	2-.H10	alpaca		11-D10
11	D11	1.0	027i	R1o	2-.H11	alpaca		11-D11
11	D12	1.0	027i	R1o	2-.H12	alpaca		11-D12
11	E1	1.0	027i	R2o	2-.E1	alpaca		11-E1
11	E2	1.0	027i	R2o	2-.E2	alpaca		11-E2
11	E3	1.0	027i	R2o	2-.E3	alpaca		11-E3
11	E4	1.0	027i	R2o	2-.E4	alpaca		11-E4
11	E5	1.0	027i	R2o	2-.E5	alpaca		11-E5
11	E6	1.0	027i	R2o	2-.E6	alpaca		11-E6
11	E7	1.0	027i	R2o	2-.E7	alpaca		11-E7
11	E8	1.0	027i	R2o	2-.E8	alpaca		11-E8
11	E9	1.0	027i	R2o	2-.E9	alpaca		11-E9
11	E10	1.0	027i	R2o	2-.E10	alpaca		11-E10
11	E11	1.0	027i	R2o	2-.E11	alpaca		11-E11
11	E12	1.0	027i	R2o	2-.E12	alpaca		11-E12
11	F1	1.0	027i	R2o	2-.F1	alpaca		11-F1
11	F2	1.0	027i	R2o	2-.F2	alpaca		11-F2
11	F3	1.0	027i	R2o	2-.F3	alpaca		11-F3
11	F4	1.0	027i	R2o	2-.F4	alpaca		11-F4
11	F5	1.0	027i	R2o	2-.F5	alpaca		11-F5
11	F6	1.0	027i	R2o	2-.F6	alpaca		11-F6
11	F7	1.0	027i	R2o	2-.F7	alpaca		11-F7
11	F8	1.0	027i	R2o	2-.F8	alpaca		11-F8
11	F9	1.0	027i	R2o	2-.F9	alpaca		11-F9
11	F10	1.0	027i	R2o	2-.F10	alpaca		11-F10
11	F11	1.0	027i	R2o	2-.F11	alpaca		11-F11
11	F12	1.0	027i	R2o	2-.F12	alpaca		11-F12
11	G1	1.0	027i	R2o	2-.G1	alpaca		11-G1
11	G2	1.0	027i	R2o	2-.G2	alpaca		11-G2
11	G3	1.0	027i	R2o	2-.G3	alpaca		11-G3
11	G4	1.0	027i	R2o	2-.G4	alpaca		11-G4
11	G5	1.0	027i	R2o	2-.G5	alpaca		11-G5
11	G6	1.0	027i	R2o	2-.G6	alpaca		11-G6
11	G7	1.0	027i	R2o	2-.G7	alpaca		11-G7
11	G8	1.0	027i	R2o	2-.G8	alpaca		11-G8
11	G9	1.0	027i	R2o	2-.G9	alpaca		11-G9
11	G10	1.0	027i	R2o	2-.G10	alpaca		11-G10
11	G11	1.0	027i	R2o	2-.G11	alpaca		11-G11
11	G12	1.0	027i	R2o	2-.G12	alpaca		11-G12
11	H1	1.0	027i	R2o	2-.H1	alpaca		11-H1
11	H2	1.0	027i	R2o	2-.H2	alpaca		11-H2
11	H3	1.0	027i	R2o	2-.H3	alpaca		11-H3
11	H4	1.0	027i	R2o	2-.H4	alpaca		11-H4
11	H5	1.0	027i	R2o	2-.H5	alpaca		11-H5
11	H6	1.0	027i	R2o	2-.H6	alpaca		11-H6
11	H7	1.0	027i	R2o	2-.H7	alpaca		11-H7
11	H8	1.0	027i	R2o	2-.H8	alpaca		11-H8
11	H9	1.0	027i	R2o	2-.H9	alpaca		11-H9
11	H10	1.0	027i	R2o	2-.H10	alpaca		11-H10
11	H11	1.0	027i	R2o	2-.H11	alpaca		11-H11
11	H12	1.0	027i	R2o	2-.H12	alpaca		11-H12
12	A1	1.0	027i	R1o	1+.A10	alpaca		12-A1
12	A2	1.0	027i	R1o	1+.B12	alpaca		12-A2
12	A3	1.0	027i	R2i	1+.A1	alpaca		12-A3
12	A4	1.0	027i	R2i	1+.A2	alpaca		12-A4
12	A5	1.0	027i	R2i	1+.B1	alpaca		12-A5
12	A6	1.0	027i	R2i	1+.B5	alpaca		12-A6
12	A7	1.0	027i	R2i	1+.C1	alpaca		12-A7
12	A8	1.0	027i	R2i	1+.C2	alpaca		12-A8
12	A9	1.0	027i	R2i	1+.E12	alpaca		12-A9
12	A10	1.0	027i	R2i	1+.H6	alpaca		12-A10
12	A11	1.0	027i	R2i	2+.C3	alpaca		12-A11
12	A12	1.0	027i	R2i	2+.D3	alpaca		12-A12
12	B1	1.0	027i	R2i	2+.D5	alpaca		12-B1
12	B2	1.0	027i	R2i	2+.E1	alpaca		12-B2
12	B3	1.0	027i	R2i	2+.H12	alpaca		12-B3
12	B4	1.0	027i	R3i	1+.A1	alpaca		12-B4
12	B5	1.0	027i	R3i	1+.A3	alpaca		12-B5
12	B6	1.0	027i	R3i	1+.A8	alpaca		12-B6
12	B7	1.0	027i	R3i	1+.A12	alpaca		12-B7
12	B8	1.0	027i	R3i	1+.B12	alpaca		12-B8
12	B9	1.0	027i	R3i	1+.H5	alpaca		12-B9
12	B10	1.0	027i	R3i	1+.H6	alpaca		12-B10
12	B11	1.0	027i	R3i	1+.H7	alpaca		12-B11
12	B12	1.0	027i	R3i	1+.H8	alpaca		12-B12
12	C1	1.0	027i	R3i	2+.A2	alpaca		12-C1
12	C2	1.0	027i	R3i	2+.A7	alpaca		12-C2
12	C3	1.0	027i	R3i	2+.B6	alpaca		12-C3
12	C4	1.0	027i	R3i	2+.B7	alpaca		12-C4
12	C5	1.0	027i	R3i	2+.B9	alpaca		12-C5
12	C6	1.0	027i	R3i	2+.B12	alpaca		12-C6
12	C7	1.0	027i	R3i	2+.D2	alpaca		12-C7
12	C8	1.0	027i	R3i	2+.H1	alpaca		12-C8
12	C9	1.0	027i	R3i	2+.H2	alpaca		12-C9
12	C10	1.0	027i	R3i	2+.H7	alpaca		12-C10
12	C11	1.0	027i	R3i	2+.H10	alpaca		12-C11
12	C12	1.0	027i	R3i	2+.H11	alpaca		12-C12
12	D1	1.0	027i	R3i	2+.H12	alpaca		12-D1
12	D2	1.0	027i	R4i	1+.A4	alpaca		12-D2
12	D3	1.0	027i	R4i	1+.B3	alpaca		12-D3
12	D4	1.0	027i	R4i	1+.H8	alpaca		12-D4
12	D5	1.0	027i	R4i	1+.H9	alpaca		12-D5
12	D6	1.0	027i	R4i	2+.E7	alpaca		12-D6
12	D7	1.0	027i	R4i	2+.G2	alpaca		12-D7
12	D8	1.0	027i	R4i	2+.H12	alpaca		12-D8
12	D9	1.0	027i	R5i	1+.E8	alpaca		12-D9
12	D10	1.0	027i	R5i	1+.E9	alpaca		12-D10
12	D11	1.0	027i	R5i	1+.G12	alpaca		12-D11
12	D12	1.0	027i	R5i	1+.H12	alpaca		12-D12
12	E1	1.0	027i	R5i	2+.A11	alpaca		12-E1
12	E2	1.0	027i	R5i	2+.B12	alpaca		12-E2
12	E3	1.0	027i	R5i	2+.C12	alpaca		12-E3
12	E4	1.0	027i	R5i	2+.D12	alpaca		12-E4
12	E5	1.0	027i	R5i	2+.E1	alpaca		12-E5
12	E6	1.0	027i	R5i	2+.E10	alpaca		12-E6
12	E7	1.0	027i	R5i	2+.E11	alpaca		12-E7
12	E8	1.0	027i	R5i	2+.E12	alpaca		12-E8
12	E9	1.0	027i	R5i	2+.F11	alpaca		12-E9
12	E10	1.0	027i	R5i	2+.F12	alpaca		12-E10
12	E11	1.0	027i	R5i	2+.G7	alpaca		12-E11
12	E12	1.0	027i	R5i	2+.H4	alpaca		12-E12
12	F1	1.0	027i	R5i	2+.H6	alpaca		12-F1
12	F2	1.0	027i	R5i	2+.H7	alpaca		12-F2
12	F3	1.0	027i.lib	R1i	Library.P1.reprecip	alpaca		12-F3
12	F4	1.0	027i.lib	R1i	Library.P1.reprecip	alpaca		12-F4
12	F5	1.0	027i.lib	R1i	Library.P1.reprecip	alpaca		12-F5
12	F6	1.0	027i.lib	R1i	Library.P2.reprecip	alpaca		12-F6
12	F7	1.0	027i.lib	R1i	Library.P2.reprecip	alpaca		12-F7
12	F8	1.0	027i.lib	R1i	Library.P2.reprecip	alpaca		12-F8
12	G1	1.0	027i.lib	R1i	Library.P1.raw	alpaca		12-G1
12	G2	1.0	027i.lib	R1i	Library.P1.raw	alpaca		12-G2
12	G3	1.0	027i.lib	R1i	Library.P1.raw	alpaca		12-G3
12	G4	1.0	027i.lib	R1i	Library.P1.raw	alpaca		12-G4
12	G5	1.0	027i.lib	R1i	Library.P1.raw	alpaca		12-G5
12	G6	1.0	027i.lib	R1i	Library.P1.raw	alpaca		12-G6
12	G7	1.0	027i.lib	R1i	Library.P2.raw	alpaca		12-G7
12	G8	1.0	027i.lib	R1i	Library.P2.raw	alpaca		12-G8
12	G9	1.0	027i.lib	R1i	Library.P2.raw	alpaca		12-G9
12	G10	1.0	027i.lib	R1i	Library.P2.raw	alpaca		12-G10
12	G11	1.0	027i.lib	R1i	Library.P2.raw	alpaca		12-G11
12	G12	1.0	027i.lib	R1i	Library.P2.raw	alpaca		12-G12
