ID	run_id	guid
05-D6	20220111	G20220111_05-D6
05-D7	20220111	G20220111_05-D7
05-D8	20220111	G20220111_05-D8
05-D9	20220111	G20220111_05-D9
05-D10	20220111	G20220111_05-D10
05-D11	20220111	G20220111_05-D11
05-D12	20220111	G20220111_05-D12
05-E2	20220111	G20220111_05-E2
05-E3	20220111	G20220111_05-E3
05-E4	20220111	G20220111_05-E4
05-E5	20220111	G20220111_05-E5
05-E6	20220111	G20220111_05-E6
05-E7	20220111	G20220111_05-E7
05-E8	20220111	G20220111_05-E8
05-E9	20220111	G20220111_05-E9
05-E10	20220111	G20220111_05-E10
05-E11	20220111	G20220111_05-E11
05-E12	20220111	G20220111_05-E12
05-F1	20220111	G20220111_05-F1
05-F2	20220111	G20220111_05-F2
05-F3	20220111	G20220111_05-F3
05-F4	20220111	G20220111_05-F4
05-F5	20220111	G20220111_05-F5
05-F6	20220111	G20220111_05-F6
05-F7	20220111	G20220111_05-F7
05-F8	20220111	G20220111_05-F8
05-F9	20220111	G20220111_05-F9
05-F10	20220111	G20220111_05-F10
05-F11	20220111	G20220111_05-F11
05-F12	20220111	G20220111_05-F12
05-G1	20220111	G20220111_05-G1
05-G2	20220111	G20220111_05-G2
05-G3	20220111	G20220111_05-G3
05-G4	20220111	G20220111_05-G4
05-G5	20220111	G20220111_05-G5
05-G6	20220111	G20220111_05-G6
05-G7	20220111	G20220111_05-G7
05-G8	20220111	G20220111_05-G8
05-G9	20220111	G20220111_05-G9
05-G10	20220111	G20220111_05-G10
05-G11	20220111	G20220111_05-G11
05-G12	20220111	G20220111_05-G12
05-H1	20220111	G20220111_05-H1
05-H2	20220111	G20220111_05-H2
05-H3	20220111	G20220111_05-H3
05-H4	20220111	G20220111_05-H4
05-H5	20220111	G20220111_05-H5
05-H6	20220111	G20220111_05-H6
05-H7	20220111	G20220111_05-H7
05-H8	20220111	G20220111_05-H8
05-H9	20220111	G20220111_05-H9
05-H10	20220111	G20220111_05-H10
05-H11	20220111	G20220111_05-H11
06-A1	20220111	G20220111_06-A1
06-A3	20220111	G20220111_06-A3
06-A4	20220111	G20220111_06-A4
06-A5	20220111	G20220111_06-A5
06-A6	20220111	G20220111_06-A6
06-A8	20220111	G20220111_06-A8
06-A9	20220111	G20220111_06-A9
06-A10	20220111	G20220111_06-A10
06-A11	20220111	G20220111_06-A11
06-A12	20220111	G20220111_06-A12
06-B1	20220111	G20220111_06-B1
06-B2	20220111	G20220111_06-B2
06-B3	20220111	G20220111_06-B3
06-B4	20220111	G20220111_06-B4
06-B5	20220111	G20220111_06-B5
06-B8	20220111	G20220111_06-B8
06-B10	20220111	G20220111_06-B10
06-B11	20220111	G20220111_06-B11
06-C1	20220111	G20220111_06-C1
06-C2	20220111	G20220111_06-C2
06-C3	20220111	G20220111_06-C3
06-C4	20220111	G20220111_06-C4
06-C5	20220111	G20220111_06-C5
06-C6	20220111	G20220111_06-C6
06-C7	20220111	G20220111_06-C7
06-C8	20220111	G20220111_06-C8
06-C9	20220111	G20220111_06-C9
06-C10	20220111	G20220111_06-C10
06-C11	20220111	G20220111_06-C11
06-C12	20220111	G20220111_06-C12
06-D1	20220111	G20220111_06-D1
06-D3	20220111	G20220111_06-D3
06-D4	20220111	G20220111_06-D4
06-D5	20220111	G20220111_06-D5
06-D6	20220111	G20220111_06-D6
06-D7	20220111	G20220111_06-D7
06-D8	20220111	G20220111_06-D8
06-D9	20220111	G20220111_06-D9
06-D10	20220111	G20220111_06-D10
06-D11	20220111	G20220111_06-D11
06-D12	20220111	G20220111_06-D12
06-E1	20220111	G20220111_06-E1
06-E2	20220111	G20220111_06-E2
06-E3	20220111	G20220111_06-E3
06-E4	20220111	G20220111_06-E4
06-E5	20220111	G20220111_06-E5
06-E6	20220111	G20220111_06-E6
06-E7	20220111	G20220111_06-E7
06-E8	20220111	G20220111_06-E8
06-E9	20220111	G20220111_06-E9
06-E10	20220111	G20220111_06-E10
06-E11	20220111	G20220111_06-E11
06-E12	20220111	G20220111_06-E12
06-F1	20220111	G20220111_06-F1
06-F2	20220111	G20220111_06-F2
06-F3	20220111	G20220111_06-F3
06-F4	20220111	G20220111_06-F4
06-F5	20220111	G20220111_06-F5
06-F6	20220111	G20220111_06-F6
06-F7	20220111	G20220111_06-F7
06-F8	20220111	G20220111_06-F8
06-F9	20220111	G20220111_06-F9
06-F10	20220111	G20220111_06-F10
06-F11	20220111	G20220111_06-F11
06-F12	20220111	G20220111_06-F12
06-G1	20220111	G20220111_06-G1
06-G2	20220111	G20220111_06-G2
06-G3	20220111	G20220111_06-G3
06-G4	20220111	G20220111_06-G4
06-G5	20220111	G20220111_06-G5
06-G6	20220111	G20220111_06-G6
06-G7	20220111	G20220111_06-G7
06-G8	20220111	G20220111_06-G8
06-G9	20220111	G20220111_06-G9
06-G10	20220111	G20220111_06-G10
06-G11	20220111	G20220111_06-G11
06-G12	20220111	G20220111_06-G12
06-H3	20220111	G20220111_06-H3
06-H4	20220111	G20220111_06-H4
06-H5	20220111	G20220111_06-H5
06-H6	20220111	G20220111_06-H6
06-H8	20220111	G20220111_06-H8
06-H9	20220111	G20220111_06-H9
07-A1	20220111	G20220111_07-A1
07-A2	20220111	G20220111_07-A2
07-A3	20220111	G20220111_07-A3
07-A4	20220111	G20220111_07-A4
07-A5	20220111	G20220111_07-A5
07-A6	20220111	G20220111_07-A6
07-A7	20220111	G20220111_07-A7
07-A8	20220111	G20220111_07-A8
07-A9	20220111	G20220111_07-A9
07-A10	20220111	G20220111_07-A10
07-A11	20220111	G20220111_07-A11
07-A12	20220111	G20220111_07-A12
07-B1	20220111	G20220111_07-B1
07-B2	20220111	G20220111_07-B2
07-B3	20220111	G20220111_07-B3
07-B4	20220111	G20220111_07-B4
07-B5	20220111	G20220111_07-B5
07-B6	20220111	G20220111_07-B6
07-B7	20220111	G20220111_07-B7
07-B8	20220111	G20220111_07-B8
07-B9	20220111	G20220111_07-B9
07-B10	20220111	G20220111_07-B10
07-B11	20220111	G20220111_07-B11
07-B12	20220111	G20220111_07-B12
07-C1	20220111	G20220111_07-C1
07-C2	20220111	G20220111_07-C2
07-C3	20220111	G20220111_07-C3
07-C4	20220111	G20220111_07-C4
07-C5	20220111	G20220111_07-C5
07-C6	20220111	G20220111_07-C6
07-C7	20220111	G20220111_07-C7
07-C8	20220111	G20220111_07-C8
07-C9	20220111	G20220111_07-C9
07-C10	20220111	G20220111_07-C10
07-C11	20220111	G20220111_07-C11
07-C12	20220111	G20220111_07-C12
07-D1	20220111	G20220111_07-D1
07-D2	20220111	G20220111_07-D2
07-D3	20220111	G20220111_07-D3
07-D4	20220111	G20220111_07-D4
07-D5	20220111	G20220111_07-D5
07-D6	20220111	G20220111_07-D6
07-D7	20220111	G20220111_07-D7
07-D8	20220111	G20220111_07-D8
07-D9	20220111	G20220111_07-D9
07-D10	20220111	G20220111_07-D10
07-D11	20220111	G20220111_07-D11
07-D12	20220111	G20220111_07-D12
07-E1	20220111	G20220111_07-E1
07-E2	20220111	G20220111_07-E2
07-E3	20220111	G20220111_07-E3
07-E4	20220111	G20220111_07-E4
07-E5	20220111	G20220111_07-E5
07-E6	20220111	G20220111_07-E6
07-E8	20220111	G20220111_07-E8
07-E9	20220111	G20220111_07-E9
07-E10	20220111	G20220111_07-E10
07-E11	20220111	G20220111_07-E11
07-E12	20220111	G20220111_07-E12
07-F1	20220111	G20220111_07-F1
07-F2	20220111	G20220111_07-F2
07-F3	20220111	G20220111_07-F3
07-F4	20220111	G20220111_07-F4
07-F5	20220111	G20220111_07-F5
07-F6	20220111	G20220111_07-F6
07-F7	20220111	G20220111_07-F7
07-F8	20220111	G20220111_07-F8
07-F9	20220111	G20220111_07-F9
07-F10	20220111	G20220111_07-F10
07-F11	20220111	G20220111_07-F11
07-F12	20220111	G20220111_07-F12
07-G1	20220111	G20220111_07-G1
07-G3	20220111	G20220111_07-G3
07-G4	20220111	G20220111_07-G4
07-G5	20220111	G20220111_07-G5
07-G6	20220111	G20220111_07-G6
07-G7	20220111	G20220111_07-G7
07-G8	20220111	G20220111_07-G8
07-G9	20220111	G20220111_07-G9
07-G10	20220111	G20220111_07-G10
07-G11	20220111	G20220111_07-G11
07-G12	20220111	G20220111_07-G12
07-H1	20220111	G20220111_07-H1
07-H2	20220111	G20220111_07-H2
07-H3	20220111	G20220111_07-H3
07-H4	20220111	G20220111_07-H4
07-H5	20220111	G20220111_07-H5
07-H6	20220111	G20220111_07-H6
07-H7	20220111	G20220111_07-H7
07-H8	20220111	G20220111_07-H8
07-H9	20220111	G20220111_07-H9
07-H10	20220111	G20220111_07-H10
07-H11	20220111	G20220111_07-H11
08-A1	20220111	G20220111_08-A1
08-A2	20220111	G20220111_08-A2
08-A3	20220111	G20220111_08-A3
08-A4	20220111	G20220111_08-A4
08-A5	20220111	G20220111_08-A5
08-A6	20220111	G20220111_08-A6
08-A7	20220111	G20220111_08-A7
08-A8	20220111	G20220111_08-A8
08-A9	20220111	G20220111_08-A9
08-A10	20220111	G20220111_08-A10
08-A12	20220111	G20220111_08-A12
08-B1	20220111	G20220111_08-B1
08-B2	20220111	G20220111_08-B2
08-B3	20220111	G20220111_08-B3
08-B4	20220111	G20220111_08-B4
08-B5	20220111	G20220111_08-B5
08-B6	20220111	G20220111_08-B6
08-B7	20220111	G20220111_08-B7
08-B8	20220111	G20220111_08-B8
08-B9	20220111	G20220111_08-B9
08-B10	20220111	G20220111_08-B10
08-B11	20220111	G20220111_08-B11
08-C1	20220111	G20220111_08-C1
08-C2	20220111	G20220111_08-C2
08-C3	20220111	G20220111_08-C3
08-C4	20220111	G20220111_08-C4
08-C5	20220111	G20220111_08-C5
08-C6	20220111	G20220111_08-C6
08-C7	20220111	G20220111_08-C7
08-C8	20220111	G20220111_08-C8
08-C9	20220111	G20220111_08-C9
08-C10	20220111	G20220111_08-C10
08-C11	20220111	G20220111_08-C11
08-D1	20220111	G20220111_08-D1
08-D2	20220111	G20220111_08-D2
08-D3	20220111	G20220111_08-D3
08-D4	20220111	G20220111_08-D4
08-D5	20220111	G20220111_08-D5
08-D6	20220111	G20220111_08-D6
08-D7	20220111	G20220111_08-D7
08-D8	20220111	G20220111_08-D8
08-D9	20220111	G20220111_08-D9
08-D10	20220111	G20220111_08-D10
08-D11	20220111	G20220111_08-D11
08-E2	20220111	G20220111_08-E2
08-E3	20220111	G20220111_08-E3
08-E4	20220111	G20220111_08-E4
08-E5	20220111	G20220111_08-E5
08-E6	20220111	G20220111_08-E6
08-E7	20220111	G20220111_08-E7
08-E8	20220111	G20220111_08-E8
08-E9	20220111	G20220111_08-E9
08-F1	20220111	G20220111_08-F1
08-F2	20220111	G20220111_08-F2
08-F3	20220111	G20220111_08-F3
08-F4	20220111	G20220111_08-F4
08-F5	20220111	G20220111_08-F5
08-F6	20220111	G20220111_08-F6
08-F7	20220111	G20220111_08-F7
08-F8	20220111	G20220111_08-F8
08-F9	20220111	G20220111_08-F9
08-F10	20220111	G20220111_08-F10
08-G1	20220111	G20220111_08-G1
08-G2	20220111	G20220111_08-G2
08-G3	20220111	G20220111_08-G3
08-G4	20220111	G20220111_08-G4
08-G5	20220111	G20220111_08-G5
08-G6	20220111	G20220111_08-G6
08-G8	20220111	G20220111_08-G8
08-G9	20220111	G20220111_08-G9
08-G10	20220111	G20220111_08-G10
08-G11	20220111	G20220111_08-G11
08-G12	20220111	G20220111_08-G12
08-H1	20220111	G20220111_08-H1
08-H2	20220111	G20220111_08-H2
08-H3	20220111	G20220111_08-H3
08-H5	20220111	G20220111_08-H5
08-H8	20220111	G20220111_08-H8
08-H9	20220111	G20220111_08-H9
08-H10	20220111	G20220111_08-H10
08-H11	20220111	G20220111_08-H11
08-H12	20220111	G20220111_08-H12
09-A1	20220111	G20220111_09-A1
09-A2	20220111	G20220111_09-A2
09-A3	20220111	G20220111_09-A3
09-A4	20220111	G20220111_09-A4
09-A5	20220111	G20220111_09-A5
09-A6	20220111	G20220111_09-A6
09-A7	20220111	G20220111_09-A7
09-A8	20220111	G20220111_09-A8
09-A9	20220111	G20220111_09-A9
09-A11	20220111	G20220111_09-A11
09-A12	20220111	G20220111_09-A12
09-B1	20220111	G20220111_09-B1
09-B2	20220111	G20220111_09-B2
09-B3	20220111	G20220111_09-B3
09-B4	20220111	G20220111_09-B4
09-B5	20220111	G20220111_09-B5
09-B6	20220111	G20220111_09-B6
09-B7	20220111	G20220111_09-B7
09-B8	20220111	G20220111_09-B8
09-B9	20220111	G20220111_09-B9
09-B10	20220111	G20220111_09-B10
09-B11	20220111	G20220111_09-B11
09-C1	20220111	G20220111_09-C1
09-C2	20220111	G20220111_09-C2
09-C3	20220111	G20220111_09-C3
09-C4	20220111	G20220111_09-C4
09-C5	20220111	G20220111_09-C5
09-C6	20220111	G20220111_09-C6
09-C7	20220111	G20220111_09-C7
09-C8	20220111	G20220111_09-C8
09-C9	20220111	G20220111_09-C9
09-C10	20220111	G20220111_09-C10
09-C11	20220111	G20220111_09-C11
09-C12	20220111	G20220111_09-C12
09-D1	20220111	G20220111_09-D1
09-D2	20220111	G20220111_09-D2
09-D3	20220111	G20220111_09-D3
09-D4	20220111	G20220111_09-D4
09-D5	20220111	G20220111_09-D5
09-D6	20220111	G20220111_09-D6
09-D7	20220111	G20220111_09-D7
09-D8	20220111	G20220111_09-D8
09-D9	20220111	G20220111_09-D9
09-D10	20220111	G20220111_09-D10
09-D11	20220111	G20220111_09-D11
09-D12	20220111	G20220111_09-D12
09-E1	20220111	G20220111_09-E1
09-E2	20220111	G20220111_09-E2
09-E3	20220111	G20220111_09-E3
09-E4	20220111	G20220111_09-E4
09-E5	20220111	G20220111_09-E5
09-E6	20220111	G20220111_09-E6
09-E7	20220111	G20220111_09-E7
09-E8	20220111	G20220111_09-E8
09-E9	20220111	G20220111_09-E9
09-E10	20220111	G20220111_09-E10
09-E11	20220111	G20220111_09-E11
09-E12	20220111	G20220111_09-E12
09-F1	20220111	G20220111_09-F1
09-F2	20220111	G20220111_09-F2
09-F3	20220111	G20220111_09-F3
09-F4	20220111	G20220111_09-F4
09-F5	20220111	G20220111_09-F5
09-F6	20220111	G20220111_09-F6
09-F7	20220111	G20220111_09-F7
09-F8	20220111	G20220111_09-F8
09-F9	20220111	G20220111_09-F9
09-F10	20220111	G20220111_09-F10
09-F11	20220111	G20220111_09-F11
09-F12	20220111	G20220111_09-F12
09-G1	20220111	G20220111_09-G1
09-G2	20220111	G20220111_09-G2
09-G3	20220111	G20220111_09-G3
09-G4	20220111	G20220111_09-G4
09-G5	20220111	G20220111_09-G5
09-G6	20220111	G20220111_09-G6
09-G7	20220111	G20220111_09-G7
09-G8	20220111	G20220111_09-G8
09-G9	20220111	G20220111_09-G9
09-G10	20220111	G20220111_09-G10
09-G11	20220111	G20220111_09-G11
09-G12	20220111	G20220111_09-G12
09-H1	20220111	G20220111_09-H1
09-H2	20220111	G20220111_09-H2
09-H3	20220111	G20220111_09-H3
09-H4	20220111	G20220111_09-H4
09-H5	20220111	G20220111_09-H5
09-H6	20220111	G20220111_09-H6
09-H7	20220111	G20220111_09-H7
09-H8	20220111	G20220111_09-H8
09-H9	20220111	G20220111_09-H9
09-H10	20220111	G20220111_09-H10
09-H11	20220111	G20220111_09-H11
09-H12	20220111	G20220111_09-H12
10-A1	20220111	G20220111_10-A1
10-A2	20220111	G20220111_10-A2
10-A3	20220111	G20220111_10-A3
10-A4	20220111	G20220111_10-A4
10-A5	20220111	G20220111_10-A5
10-A6	20220111	G20220111_10-A6
10-A7	20220111	G20220111_10-A7
10-A8	20220111	G20220111_10-A8
10-A9	20220111	G20220111_10-A9
10-A10	20220111	G20220111_10-A10
10-A11	20220111	G20220111_10-A11
10-A12	20220111	G20220111_10-A12
10-B1	20220111	G20220111_10-B1
10-B2	20220111	G20220111_10-B2
10-B3	20220111	G20220111_10-B3
10-B4	20220111	G20220111_10-B4
10-B5	20220111	G20220111_10-B5
10-B6	20220111	G20220111_10-B6
10-B7	20220111	G20220111_10-B7
10-B8	20220111	G20220111_10-B8
10-B9	20220111	G20220111_10-B9
10-B10	20220111	G20220111_10-B10
10-B11	20220111	G20220111_10-B11
10-B12	20220111	G20220111_10-B12
10-C1	20220111	G20220111_10-C1
10-C2	20220111	G20220111_10-C2
10-C3	20220111	G20220111_10-C3
10-C4	20220111	G20220111_10-C4
10-C5	20220111	G20220111_10-C5
10-C6	20220111	G20220111_10-C6
10-C7	20220111	G20220111_10-C7
10-C8	20220111	G20220111_10-C8
10-C9	20220111	G20220111_10-C9
10-C10	20220111	G20220111_10-C10
10-C11	20220111	G20220111_10-C11
10-C12	20220111	G20220111_10-C12
10-D1	20220111	G20220111_10-D1
10-D2	20220111	G20220111_10-D2
10-D3	20220111	G20220111_10-D3
10-D4	20220111	G20220111_10-D4
10-D5	20220111	G20220111_10-D5
10-D6	20220111	G20220111_10-D6
10-D7	20220111	G20220111_10-D7
10-D8	20220111	G20220111_10-D8
10-D9	20220111	G20220111_10-D9
10-D10	20220111	G20220111_10-D10
10-D11	20220111	G20220111_10-D11
10-D12	20220111	G20220111_10-D12
10-E1	20220111	G20220111_10-E1
10-E2	20220111	G20220111_10-E2
10-E3	20220111	G20220111_10-E3
10-E4	20220111	G20220111_10-E4
10-E5	20220111	G20220111_10-E5
10-E6	20220111	G20220111_10-E6
10-E7	20220111	G20220111_10-E7
10-E8	20220111	G20220111_10-E8
10-E9	20220111	G20220111_10-E9
10-E10	20220111	G20220111_10-E10
10-E11	20220111	G20220111_10-E11
10-E12	20220111	G20220111_10-E12
10-F1	20220111	G20220111_10-F1
10-F2	20220111	G20220111_10-F2
10-F3	20220111	G20220111_10-F3
10-F4	20220111	G20220111_10-F4
10-F5	20220111	G20220111_10-F5
10-F6	20220111	G20220111_10-F6
10-F7	20220111	G20220111_10-F7
10-F8	20220111	G20220111_10-F8
10-F9	20220111	G20220111_10-F9
10-F10	20220111	G20220111_10-F10
10-F11	20220111	G20220111_10-F11
10-F12	20220111	G20220111_10-F12
10-G1	20220111	G20220111_10-G1
10-G2	20220111	G20220111_10-G2
10-G3	20220111	G20220111_10-G3
10-G4	20220111	G20220111_10-G4
10-G5	20220111	G20220111_10-G5
10-G6	20220111	G20220111_10-G6
10-G7	20220111	G20220111_10-G7
10-G8	20220111	G20220111_10-G8
10-G9	20220111	G20220111_10-G9
10-G10	20220111	G20220111_10-G10
10-G11	20220111	G20220111_10-G11
10-G12	20220111	G20220111_10-G12
10-H1	20220111	G20220111_10-H1
10-H2	20220111	G20220111_10-H2
10-H3	20220111	G20220111_10-H3
10-H4	20220111	G20220111_10-H4
10-H5	20220111	G20220111_10-H5
10-H6	20220111	G20220111_10-H6
10-H7	20220111	G20220111_10-H7
10-H8	20220111	G20220111_10-H8
10-H9	20220111	G20220111_10-H9
10-H10	20220111	G20220111_10-H10
10-H11	20220111	G20220111_10-H11
10-H12	20220111	G20220111_10-H12
11-A1	20220111	G20220111_11-A1
11-A2	20220111	G20220111_11-A2
11-A3	20220111	G20220111_11-A3
11-A4	20220111	G20220111_11-A4
11-A5	20220111	G20220111_11-A5
11-A6	20220111	G20220111_11-A6
11-A7	20220111	G20220111_11-A7
11-A8	20220111	G20220111_11-A8
11-A9	20220111	G20220111_11-A9
11-A10	20220111	G20220111_11-A10
11-A11	20220111	G20220111_11-A11
11-A12	20220111	G20220111_11-A12
11-B1	20220111	G20220111_11-B1
11-B2	20220111	G20220111_11-B2
11-B3	20220111	G20220111_11-B3
11-B4	20220111	G20220111_11-B4
11-B5	20220111	G20220111_11-B5
11-B6	20220111	G20220111_11-B6
11-B7	20220111	G20220111_11-B7
11-B8	20220111	G20220111_11-B8
11-B9	20220111	G20220111_11-B9
11-B10	20220111	G20220111_11-B10
11-B11	20220111	G20220111_11-B11
11-B12	20220111	G20220111_11-B12
11-C1	20220111	G20220111_11-C1
11-C2	20220111	G20220111_11-C2
11-C3	20220111	G20220111_11-C3
11-C4	20220111	G20220111_11-C4
11-C5	20220111	G20220111_11-C5
11-C6	20220111	G20220111_11-C6
11-C7	20220111	G20220111_11-C7
11-C8	20220111	G20220111_11-C8
11-C9	20220111	G20220111_11-C9
11-C10	20220111	G20220111_11-C10
11-C11	20220111	G20220111_11-C11
11-C12	20220111	G20220111_11-C12
11-D1	20220111	G20220111_11-D1
11-D2	20220111	G20220111_11-D2
11-D3	20220111	G20220111_11-D3
11-D4	20220111	G20220111_11-D4
11-D5	20220111	G20220111_11-D5
11-D6	20220111	G20220111_11-D6
11-D7	20220111	G20220111_11-D7
11-D8	20220111	G20220111_11-D8
11-D9	20220111	G20220111_11-D9
11-D10	20220111	G20220111_11-D10
11-D11	20220111	G20220111_11-D11
11-D12	20220111	G20220111_11-D12
11-E1	20220111	G20220111_11-E1
11-E2	20220111	G20220111_11-E2
11-E3	20220111	G20220111_11-E3
11-E4	20220111	G20220111_11-E4
11-E5	20220111	G20220111_11-E5
11-E6	20220111	G20220111_11-E6
11-E7	20220111	G20220111_11-E7
11-E8	20220111	G20220111_11-E8
11-E9	20220111	G20220111_11-E9
11-E10	20220111	G20220111_11-E10
11-E11	20220111	G20220111_11-E11
11-E12	20220111	G20220111_11-E12
11-F1	20220111	G20220111_11-F1
11-F2	20220111	G20220111_11-F2
11-F3	20220111	G20220111_11-F3
11-F4	20220111	G20220111_11-F4
11-F5	20220111	G20220111_11-F5
11-F6	20220111	G20220111_11-F6
11-F7	20220111	G20220111_11-F7
11-F8	20220111	G20220111_11-F8
11-F9	20220111	G20220111_11-F9
11-F10	20220111	G20220111_11-F10
11-F11	20220111	G20220111_11-F11
11-F12	20220111	G20220111_11-F12
11-G1	20220111	G20220111_11-G1
11-G2	20220111	G20220111_11-G2
11-G3	20220111	G20220111_11-G3
11-G4	20220111	G20220111_11-G4
11-G5	20220111	G20220111_11-G5
11-G6	20220111	G20220111_11-G6
11-G7	20220111	G20220111_11-G7
11-G8	20220111	G20220111_11-G8
11-G9	20220111	G20220111_11-G9
11-G10	20220111	G20220111_11-G10
11-G11	20220111	G20220111_11-G11
11-G12	20220111	G20220111_11-G12
11-H1	20220111	G20220111_11-H1
11-H2	20220111	G20220111_11-H2
11-H3	20220111	G20220111_11-H3
11-H4	20220111	G20220111_11-H4
11-H5	20220111	G20220111_11-H5
11-H6	20220111	G20220111_11-H6
11-H7	20220111	G20220111_11-H7
11-H8	20220111	G20220111_11-H8
11-H9	20220111	G20220111_11-H9
11-H10	20220111	G20220111_11-H10
11-H11	20220111	G20220111_11-H11
11-H12	20220111	G20220111_11-H12
12-A1	20220111	G20220111_12-A1
12-A2	20220111	G20220111_12-A2
12-A3	20220111	G20220111_12-A3
12-A4	20220111	G20220111_12-A4
12-A5	20220111	G20220111_12-A5
12-A6	20220111	G20220111_12-A6
12-A7	20220111	G20220111_12-A7
12-A8	20220111	G20220111_12-A8
12-A9	20220111	G20220111_12-A9
12-A10	20220111	G20220111_12-A10
12-A11	20220111	G20220111_12-A11
12-A12	20220111	G20220111_12-A12
12-B1	20220111	G20220111_12-B1
12-B2	20220111	G20220111_12-B2
12-B3	20220111	G20220111_12-B3
12-B4	20220111	G20220111_12-B4
12-B5	20220111	G20220111_12-B5
12-B6	20220111	G20220111_12-B6
12-B7	20220111	G20220111_12-B7
12-B8	20220111	G20220111_12-B8
12-B9	20220111	G20220111_12-B9
12-B10	20220111	G20220111_12-B10
12-B11	20220111	G20220111_12-B11
12-B12	20220111	G20220111_12-B12
12-C1	20220111	G20220111_12-C1
12-C2	20220111	G20220111_12-C2
12-C3	20220111	G20220111_12-C3
12-C4	20220111	G20220111_12-C4
12-C5	20220111	G20220111_12-C5
12-C6	20220111	G20220111_12-C6
12-C7	20220111	G20220111_12-C7
12-C8	20220111	G20220111_12-C8
12-C9	20220111	G20220111_12-C9
12-C10	20220111	G20220111_12-C10
12-C11	20220111	G20220111_12-C11
12-C12	20220111	G20220111_12-C12
12-D1	20220111	G20220111_12-D1
12-D2	20220111	G20220111_12-D2
12-D3	20220111	G20220111_12-D3
12-D4	20220111	G20220111_12-D4
12-D5	20220111	G20220111_12-D5
12-D6	20220111	G20220111_12-D6
12-D7	20220111	G20220111_12-D7
12-D8	20220111	G20220111_12-D8
12-D9	20220111	G20220111_12-D9
12-D10	20220111	G20220111_12-D10
12-D11	20220111	G20220111_12-D11
12-D12	20220111	G20220111_12-D12
12-E1	20220111	G20220111_12-E1
12-E2	20220111	G20220111_12-E2
12-E3	20220111	G20220111_12-E3
12-E4	20220111	G20220111_12-E4
12-E5	20220111	G20220111_12-E5
12-E6	20220111	G20220111_12-E6
12-E7	20220111	G20220111_12-E7
12-E8	20220111	G20220111_12-E8
12-E9	20220111	G20220111_12-E9
12-E10	20220111	G20220111_12-E10
12-E11	20220111	G20220111_12-E11
12-E12	20220111	G20220111_12-E12
12-F1	20220111	G20220111_12-F1
12-F2	20220111	G20220111_12-F2
12-F3	20220111	G20220111_12-F3
12-F4	20220111	G20220111_12-F4
12-F5	20220111	G20220111_12-F5
12-F6	20220111	G20220111_12-F6
12-F7	20220111	G20220111_12-F7
12-F8	20220111	G20220111_12-F8
12-G1	20220111	G20220111_12-G1
12-G2	20220111	G20220111_12-G2
12-G3	20220111	G20220111_12-G3
12-G4	20220111	G20220111_12-G4
12-G5	20220111	G20220111_12-G5
12-G6	20220111	G20220111_12-G6
12-G7	20220111	G20220111_12-G7
12-G8	20220111	G20220111_12-G8
12-G9	20220111	G20220111_12-G9
12-G10	20220111	G20220111_12-G10
12-G11	20220111	G20220111_12-G11
12-G12	20220111	G20220111_12-G12
