plate	well	depth	expt	round	sample	phage_library	notes	ID
11	A2	1.0	024e	R2i	3	Alpaca		11-A2
11	A4	1.0	024e	R4i	5	Alpaca		11-A4
11	A5	1.0	024e_pooled	R5i	7_B1	Alpaca		11-A5
11	A6	1.0	024e_pooled	R5i	7_D1	Alpaca		11-A6
11	A7	1.0	024e_pooled	R5i	7_F6	Alpaca		11-A7
11	A8	1.0	024e_pooled	R5i	7_H1	Alpaca		11-A8
11	A9	1.0	024e_pooled	R5i	7_H8	Alpaca		11-A9
11	A12	1.0	024e_pooled	R5i	8_H1	Alpaca		11-A12
11	B9	1.0	blank	blank	blank	Alpaca		11-B9
11	B10	1.0	blank	blank	blank	Alpaca		11-B10
11	B11	1.0	blank	blank	blank	Alpaca		11-B11
11	B12	1.0	blank	blank	blank	Alpaca		11-B12
11	E1	1.0	032h	R3i	1	Alpaca		11-E1
11	E2	1.0	032h	R3i	2	Alpaca		11-E2
11	E3	1.0	032h	R3i	3	Alpaca		11-E3
11	E4	1.0	032h	R3i	4	Alpaca		11-E4
11	E5	1.0	032h	R4i	1	Alpaca		11-E5
11	E6	1.0	032h	R4i	2	Alpaca		11-E6
11	E7	1.0	032h	R4i	3	Alpaca		11-E7
11	E8	1.0	032h	R4i	4	Alpaca		11-E8
11	E9	1.0	032h	R5i	1	Alpaca		11-E9
11	E10	1.0	032h	R5i	2	Alpaca		11-E10
11	E11	1.0	032h	R5i	3	Alpaca		11-E11
11	E12	1.0	032h	R5i	4	Alpaca		11-E12
11	F1	1.0	024e	R4i	1	Alpaca		11-F1
11	F2	1.0	024e	R4i	2	Alpaca		11-F2
11	F3	1.0	024e	R4i	3	Alpaca		11-F3
11	F4	1.0	024e	R4i	4	Alpaca		11-F4
11	F5	1.0	024e	R4i	5	Alpaca		11-F5
11	F6	1.0	024e	R4i	6	Alpaca		11-F6
11	F7	1.0	024e	R5i	1	Alpaca		11-F7
11	F8	1.0	024e	R5i	2	Alpaca		11-F8
11	F9	1.0	024e	R5i	3	Alpaca		11-F9
11	F10	1.0	024e	R5i	4	Alpaca		11-F10
11	F11	1.0	024e	R5i	5	Alpaca		11-F11
11	F12	1.0	024e	R5i	6	Alpaca		11-F12
11	G1	1.0	024e_pooled	R5i	7_B1	Alpaca		11-G1
11	G2	1.0	024e_pooled	R5i	7_B2	Alpaca		11-G2
11	G3	1.0	024e_pooled	R5i	7_B3	Alpaca		11-G3
11	G4	1.0	024e_pooled	R5i	7_B4	Alpaca		11-G4
11	G5	1.0	024e_pooled	R5i	7_B5	Alpaca		11-G5
11	G6	1.0	024e_pooled	R5i	7_B6	Alpaca		11-G6
11	G7	1.0	024e_pooled	R5i	7_B7	Alpaca		11-G7
11	G8	1.0	024e_pooled	R5i	7_B8	Alpaca		11-G8
11	G9	1.0	024e_pooled	R5i	7_B9	Alpaca		11-G9
11	G10	1.0	024e_pooled	R5i	7_B10	Alpaca		11-G10
11	G11	1.0	024e_pooled	R5i	7_B11	Alpaca		11-G11
11	G12	1.0	024e_pooled	R5i	7_B12	Alpaca		11-G12
11	H1	1.0	024e_pooled	R5i	8_B1	Alpaca		11-H1
11	H2	1.0	024e_pooled	R5i	8_B2	Alpaca		11-H2
11	H3	1.0	024e_pooled	R5i	8_B3	Alpaca		11-H3
11	H4	1.0	024e_pooled	R5i	8_B4	Alpaca		11-H4
11	H5	1.0	024e_pooled	R5i	8_B5	Alpaca		11-H5
11	H6	1.0	024e_pooled	R5i	8_B6	Alpaca		11-H6
11	H7	1.0	024e_pooled	R5i	8_B7	Alpaca		11-H7
11	H8	1.0	024e_pooled	R5i	8_B8	Alpaca		11-H8
11	H9	1.0	024e_pooled	R5i	8_B9	Alpaca		11-H9
11	H10	1.0	024e_pooled	R5i	8_B10	Alpaca		11-H10
11	H11	1.0	024e_pooled	R5i	8_B11	Alpaca		11-H11
11	H12	1.0	024e_pooled	R5i	8_B12	Alpaca		11-H12
12	A2	1.0	027e	R2i	A2	Synthetic		12-A2
12	A3	1.0	027e	R2i	A5	Synthetic		12-A3
12	A4	1.0	027e	R2i	A6	Synthetic		12-A4
12	A5	1.0	027e	R2i	A7	Synthetic		12-A5
12	A6	1.0	027e	R2i	A8	Synthetic		12-A6
12	A7	1.0	027e	R2i	A9	Synthetic		12-A7
12	A8	1.0	027e	R2i	D5	Synthetic		12-A8
12	A9	1.0	027e	R2i	F9	Synthetic		12-A9
12	A10	1.0	027e	R2i	H2	Synthetic		12-A10
12	A11	1.0	027e	R4i	A5	Synthetic		12-A11
12	A12	1.0	027e	R4i	B10	Synthetic		12-A12
12	B1	1.0	027e	R4i	C8	Synthetic		12-B1
12	B2	1.0	027e	R4i	H1	Synthetic		12-B2
12	B3	1.0	032k	R2i	5	Synthetic		12-B3
12	B4	1.0	032k	R3i	5	Synthetic		12-B4
12	B9	1.0	blank	blank	blank	Synthetic		12-B9
12	B10	1.0	blank	blank	blank	Synthetic		12-B10
12	B11	1.0	blank	blank	blank	Synthetic		12-B11
12	B12	1.0	blank	blank	blank	Synthetic		12-B12
12	E2	1.0	032k	R3i	6	Synthetic		12-E2
12	E3	1.0	032k	R3i	7	Synthetic		12-E3
12	E4	1.0	032k	R3i	8	Synthetic		12-E4
12	E5	1.0	032k	R4i	5	Synthetic		12-E5
12	E6	1.0	032k	R4i	6	Synthetic		12-E6
12	E7	1.0	032k	R4i	7	Synthetic		12-E7
12	E8	1.0	032k	R4i	8	Synthetic		12-E8
12	E9	1.0	032k	R5i	5	Synthetic		12-E9
12	E10	1.0	032k	R5i	6	Synthetic		12-E10
12	E11	1.0	032k	R5i	7	Synthetic		12-E11
12	E12	1.0	032k	R5i	8	Synthetic		12-E12
12	F1	1.0	024e	R4i	9	Synthetic		12-F1
12	F2	1.0	024e	R4i	10	Synthetic		12-F2
12	F3	1.0	024e	R4i	11	Synthetic		12-F3
12	F4	1.0	024e	R4i	12	Synthetic		12-F4
12	F5	1.0	024e	R4i	13	Synthetic		12-F5
12	F6	1.0	024e	R4i	14	Synthetic		12-F6
12	F7	1.0	024e	R5i	9	Synthetic		12-F7
12	F8	1.0	024e	R5i	10	Synthetic		12-F8
12	F9	1.0	024e	R5i	11	Synthetic		12-F9
12	F10	1.0	024e	R5i	12	Synthetic		12-F10
12	F11	1.0	024e	R5i	13	Synthetic		12-F11
12	F12	1.0	024e	R5i	14	Synthetic		12-F12
12	G1	1.0	024e_pooled	R5i	15_B1	Synthetic		12-G1
12	G2	1.0	024e_pooled	R5i	15_B2	Synthetic		12-G2
12	G3	1.0	024e_pooled	R5i	15_B3	Synthetic		12-G3
12	G4	1.0	024e_pooled	R5i	15_B4	Synthetic		12-G4
12	G5	1.0	024e_pooled	R5i	15_B5	Synthetic		12-G5
12	G6	1.0	024e_pooled	R5i	15_B6	Synthetic		12-G6
12	G7	1.0	024e_pooled	R5i	15_B7	Synthetic		12-G7
12	G8	1.0	024e_pooled	R5i	15_B8	Synthetic		12-G8
12	G9	1.0	024e_pooled	R5i	15_B9	Synthetic		12-G9
12	G11	1.0	024e_pooled	R5i	15_B11	Synthetic		12-G11
12	G12	1.0	024e_pooled	R5i	15_B12	Synthetic		12-G12
12	H1	1.0	024e_pooled	R5i	16_B1	Synthetic		12-H1
12	H2	1.0	024e_pooled	R5i	16_B2	Synthetic		12-H2
12	H3	1.0	024e_pooled	R5i	16_B3	Synthetic		12-H3
12	H4	1.0	024e_pooled	R5i	16_B4	Synthetic		12-H4
12	H5	1.0	024e_pooled	R5i	16_B5	Synthetic		12-H5
12	H6	1.0	024e_pooled	R5i	16_B6	Synthetic		12-H6
12	H7	1.0	024e_pooled	R5i	16_B7	Synthetic		12-H7
12	H8	1.0	024e_pooled	R5i	16_B8	Synthetic		12-H8
12	H9	1.0	024e_pooled	R5i	16_B9	Synthetic		12-H9
12	H10	1.0	024e_pooled	R5i	16_B10	Synthetic		12-H10
12	H11	1.0	024e_pooled	R5i	16_B11	Synthetic		12-H11
12	H12	1.0	024e_pooled	R5i	16_B12	Synthetic		12-H12
